member_id,phrase,source_type,sort_order,source_url,verification_status
mem_6c0f4891e4,Mental health Research and Education,declared_area_list,0,https://profiles.ucalgary.ca/kimberley-smaniotto-holmes,source_declared
mem_6d56bbe087,"Molecular physiology of the K-dependent Na/Ca-exchanger, subtype 4, NCKX4",declared_area_detail,0,https://profiles.ucalgary.ca/jonathan-lytton,source_declared
mem_6d98d2c6bc,Neuropharmacology,declared_area_list,0,https://profiles.ucalgary.ca/sheldon-roth,source_declared
mem_6d98d2c6bc,Environmental toxicology,declared_area_list,1,https://profiles.ucalgary.ca/sheldon-roth,source_declared
mem_6d98d2c6bc,Medical pharmacology,declared_area_list,2,https://profiles.ucalgary.ca/sheldon-roth,source_declared
mem_6d98d2c6bc,Anesthetic agents,declared_area_list,3,https://profiles.ucalgary.ca/sheldon-roth,source_declared
mem_6da65fe265,Spinal Cord / Nerve Injury & Pain,declared_area_title,0,https://profiles.ucalgary.ca/boguslaw-tomanek,source_declared
mem_6dce23a68b,dementia,declared_area_title,0,https://profiles.ucalgary.ca/brandy-callahan,source_declared
mem_6e27953757,Mental Health,declared_area_list,0,https://profiles.ucalgary.ca/katherine-bright,source_declared
mem_6f76ca3c25,"Addiction including methamphetamines, opioids, and alcohol",declared_area_title,0,https://profiles.ucalgary.ca/monty-ghosh,source_declared
mem_6f76ca3c25,Healthcare and Homelessness,declared_area_title,1,https://profiles.ucalgary.ca/monty-ghosh,source_declared
mem_6f76ca3c25,Health and Corrections,declared_area_title,2,https://profiles.ucalgary.ca/monty-ghosh,source_declared
mem_6f76ca3c25,Harm Reduction,declared_area_title,3,https://profiles.ucalgary.ca/monty-ghosh,source_declared
mem_6f76ca3c25,Recovery Oriented Treatments,declared_area_title,4,https://profiles.ucalgary.ca/monty-ghosh,source_declared
mem_6f76ca3c25,Linkage to Care and Transitions in Care,declared_area_title,5,https://profiles.ucalgary.ca/monty-ghosh,source_declared
mem_707257fb34,Social determinants of health,declared_area_list,0,https://profiles.ucalgary.ca/jenny-godley,source_declared
mem_707257fb34,Social network analysis,declared_area_list,1,https://profiles.ucalgary.ca/jenny-godley,source_declared
mem_707257fb34,Gender,declared_area_list,2,https://profiles.ucalgary.ca/jenny-godley,source_declared
mem_707257fb34,Stigma and discrimination,declared_area_list,3,https://profiles.ucalgary.ca/jenny-godley,source_declared
mem_707257fb34,Demography,declared_area_list,4,https://profiles.ucalgary.ca/jenny-godley,source_declared
mem_707257fb34,Weight-related health,declared_area_list,5,https://profiles.ucalgary.ca/jenny-godley,source_declared
mem_707257fb34,Ethics of research with human participants,declared_area_list,6,https://profiles.ucalgary.ca/jenny-godley,source_declared
mem_707257fb34,Transdisciplinary research evaluation,declared_area_list,7,https://profiles.ucalgary.ca/jenny-godley,source_declared
mem_7467cd8626,Mental Health,declared_area_title,0,https://profiles.ucalgary.ca/lori-montgomery,source_declared
mem_7467cd8626,Spinal Cord / Nerve Injury & Pain,declared_area_title,1,https://profiles.ucalgary.ca/lori-montgomery,source_declared
mem_7467cd8626,pain,declared_area_title,2,https://profiles.ucalgary.ca/lori-montgomery,source_declared
mem_7467cd8626,Chronic Pain,declared_area_title,3,https://profiles.ucalgary.ca/lori-montgomery,source_declared
mem_7467cd8626,post-traumatic headache,declared_area_title,4,https://profiles.ucalgary.ca/lori-montgomery,source_declared
mem_7467cd8626,Opioids,declared_area_title,5,https://profiles.ucalgary.ca/lori-montgomery,source_declared
mem_74c0a59289,cognitive informatics,declared_area_title,0,https://profiles.ucalgary.ca/yingxu-wang,source_declared
mem_74c0a59289,cognitive robotics,declared_area_title,1,https://profiles.ucalgary.ca/yingxu-wang,source_declared
mem_750ab2b996,Please refer to my Google Site for details,declared_area_title,0,https://profiles.ucalgary.ca/quan-long,source_declared
mem_7892ba722a,"Behaviour, Mental Health, Maternal Health, Nutrition",declared_area_title,0,https://profiles.ucalgary.ca/bonnie-kaplan,source_declared
mem_79f23a1fd5,Conditions Causing Ligamentous Laxity,declared_area_list,0,https://profiles.ucalgary.ca/ranita-manocha,source_declared
mem_79f23a1fd5,Bracing,declared_area_list,1,https://profiles.ucalgary.ca/ranita-manocha,source_declared
mem_79f23a1fd5,Gait and Walking Aids,declared_area_list,2,https://profiles.ucalgary.ca/ranita-manocha,source_declared
mem_79f23a1fd5,Upper Limb Biomechanics,declared_area_list,3,https://profiles.ucalgary.ca/ranita-manocha,source_declared
mem_7a1797f182,Neuroimmunity,declared_area_title,0,https://profiles.ucalgary.ca/bryan-yipp,source_declared
mem_7be3b79e71,Mental Health,declared_area_title,0,https://profiles.ucalgary.ca/laura-curiel,source_declared
mem_7d3968111f,Neuroepidemiology and Health Services Research,declared_area_list,0,https://profiles.ucalgary.ca/jodie-roberts,source_declared
mem_7d3968111f,Causal Inference,declared_area_list,1,https://profiles.ucalgary.ca/jodie-roberts,source_declared
mem_7d3968111f,Multiple Sclerosis,declared_area_list,2,https://profiles.ucalgary.ca/jodie-roberts,source_declared
mem_7d3968111f,Neurosarcoidosis,declared_area_list,3,https://profiles.ucalgary.ca/jodie-roberts,source_declared
mem_7d3968111f,Autoimmune Encephalitis,declared_area_list,4,https://profiles.ucalgary.ca/jodie-roberts,source_declared
mem_81c06ea20f,Brain Development,declared_area_title,0,https://profiles.ucalgary.ca/richard-bernard-hawkes,source_declared
mem_81c06ea20f,Molecular Mechanisms,declared_area_title,1,https://profiles.ucalgary.ca/richard-bernard-hawkes,source_declared
mem_82005c4912,"Neurovascular coupling, Stress, Alzheimer's disease",declared_area_title,0,https://profiles.ucalgary.ca/grant-robert-gordon,source_declared
mem_830cb17f4e,Neuromuscular function and disease,declared_area_title,0,https://profiles.ucalgary.ca/guillaume-millet,source_declared
mem_834ac572c9,Stroke,declared_area_title,0,https://profiles.ucalgary.ca/steven-peters,source_declared
mem_8466f664c9,Brain development; Neurodevelopmental disorder; Gene Regulation; Neural stem cell; Neuronal function; Rare disease,declared_area_title,0,https://profiles.ucalgary.ca/guang-yang-0,source_declared
mem_84f207cee7,Development and application of new imaging techniques and tools in humans,declared_area_title,0,https://profiles.ucalgary.ca/richard-frayne,source_declared
mem_84f207cee7,"Study, detection and treatment of neurovascular disease and brain cancer",declared_area_title,1,https://profiles.ucalgary.ca/richard-frayne,source_declared
mem_84f207cee7,Bridging natural science and engineering through to clinical application,declared_area_title,2,https://profiles.ucalgary.ca/richard-frayne,source_declared
mem_84f207cee7,"Collaborates with other researchers on the imaging of ALS, concussion, and epilepsy",declared_area_title,3,https://profiles.ucalgary.ca/richard-frayne,source_declared
mem_86be4543f1,Autism,declared_area_title,0,https://profiles.ucalgary.ca/michael-adrian-colicos,source_declared
mem_86be4543f1,Epilepsy,declared_area_title,1,https://profiles.ucalgary.ca/michael-adrian-colicos,source_declared
mem_86be4543f1,Molecular Mechanisms,declared_area_title,2,https://profiles.ucalgary.ca/michael-adrian-colicos,source_declared
mem_86be4543f1,Neuroplasticity,declared_area_title,3,https://profiles.ucalgary.ca/michael-adrian-colicos,source_declared
mem_86be4543f1,Synapsis,declared_area_title,4,https://profiles.ucalgary.ca/michael-adrian-colicos,source_declared
mem_8777c1db23,Scholarly Activity,declared_area_title,0,https://profiles.ucalgary.ca/tanya-mudry,source_declared
mem_8777c1db23,Interests,declared_area_title,1,https://profiles.ucalgary.ca/tanya-mudry,source_declared
mem_8b49df0680,neuroimmunology,declared_area_detail,0,https://profiles.ucalgary.ca/voon-wee-yong,source_declared
mem_8b49df0680,neuroprotection,declared_area_detail,1,https://profiles.ucalgary.ca/voon-wee-yong,source_declared
mem_8b49df0680,CNS regeneration,declared_area_detail,2,https://profiles.ucalgary.ca/voon-wee-yong,source_declared
mem_8b49df0680,MS and brain tumors,declared_area_detail,3,https://profiles.ucalgary.ca/voon-wee-yong,source_declared
mem_8bfbd806c9,"Genetic Disorders, Genomics, Neurodevelopmental Disorders, Rare Diseases",declared_area_title,0,https://profiles.ucalgary.ca/amanda-tyndall,source_declared
mem_8cb7ffa789,Multiple Sclerosis,declared_area_title,0,https://profiles.ucalgary.ca/carlos-camara-lemarroy,source_declared
mem_8cb7ffa789,Neuroimmunology,declared_area_title,1,https://profiles.ucalgary.ca/carlos-camara-lemarroy,source_declared
mem_8cb7ffa789,MS,declared_area_title,2,https://profiles.ucalgary.ca/carlos-camara-lemarroy,source_declared
mem_8d1d2f6903,Cardiology,declared_area_list,0,https://profiles.ucalgary.ca/omid-kiamanesh,source_declared
mem_8e0084f520,Brain Tumorigenesis,declared_area_detail,0,https://profiles.ucalgary.ca/jennifer-chan,source_declared
mem_8e0084f520,Molecular Mechanisms,declared_area_detail,1,https://profiles.ucalgary.ca/jennifer-chan,source_declared
mem_90269b0602,Enteric nervous system,declared_area_title,0,https://profiles.ucalgary.ca/keith-alexander-sharkey,source_declared
mem_90269b0602,Gut-brain axis,declared_area_title,1,https://profiles.ucalgary.ca/keith-alexander-sharkey,source_declared
mem_90269b0602,Endocannabinoid system,declared_area_title,2,https://profiles.ucalgary.ca/keith-alexander-sharkey,source_declared
mem_902f442140,Epilepsy,declared_area_title,0,https://profiles.ucalgary.ca/morris-scantlebury,source_declared
mem_92099adba8,Computational and Systems Neuroscience,declared_area_list,0,https://profiles.ucalgary.ca/javier-orlandi,source_declared
mem_92099adba8,Network neuroscience,declared_area_list,1,https://profiles.ucalgary.ca/javier-orlandi,source_declared
mem_92099adba8,Complexity Science,declared_area_list,2,https://profiles.ucalgary.ca/javier-orlandi,source_declared
mem_9211234ed6,Behavioural ecology of stress,declared_area_title,0,https://profiles.ucalgary.ca/kenneth-lukowiak,source_declared
mem_92fd45a247,Biomedical Engineering,declared_area_title,0,https://profiles.ucalgary.ca/colin-dalton,source_declared
mem_92fd45a247,Micro Nano Fabrication,declared_area_title,1,https://profiles.ucalgary.ca/colin-dalton,source_declared
mem_92fd45a247,Microneedles,declared_area_title,2,https://profiles.ucalgary.ca/colin-dalton,source_declared
mem_92fd45a247,Electrokinetics,declared_area_title,3,https://profiles.ucalgary.ca/colin-dalton,source_declared
mem_92fd45a247,Brain Machine Interfaces,declared_area_title,4,https://profiles.ucalgary.ca/colin-dalton,source_declared
mem_9461efbef5,Infant,declared_area_title,0,https://profiles.ucalgary.ca/alan-mcluckie,source_declared
mem_9461efbef5,child and youth mental health,declared_area_title,1,https://profiles.ucalgary.ca/alan-mcluckie,source_declared
mem_9461efbef5,neurodevelopmental and learning difficulties,declared_area_title,2,https://profiles.ucalgary.ca/alan-mcluckie,source_declared
mem_9461efbef5,vulnerable family coping,declared_area_title,3,https://profiles.ucalgary.ca/alan-mcluckie,source_declared
mem_9461efbef5,couple/family therapy,declared_area_title,4,https://profiles.ucalgary.ca/alan-mcluckie,source_declared
mem_95295c7522,Multiple Sclerosis,declared_area_title,0,https://profiles.ucalgary.ca/marcus-koch,source_declared
mem_953f193ead,Brain,declared_area_title,0,https://profiles.ucalgary.ca/naweed-imam-syed,source_declared
mem_953f193ead,Molecular Mechanisms,declared_area_title,1,https://profiles.ucalgary.ca/naweed-imam-syed,source_declared
mem_953f193ead,Neurodevelopment,declared_area_title,2,https://profiles.ucalgary.ca/naweed-imam-syed,source_declared
mem_953f193ead,Neuroplasticity,declared_area_title,3,https://profiles.ucalgary.ca/naweed-imam-syed,source_declared
mem_953f193ead,Synapsis,declared_area_title,4,https://profiles.ucalgary.ca/naweed-imam-syed,source_declared
mem_95cc419952,School Mental Health,declared_area_list,0,https://profiles.ucalgary.ca/deinera-exner-cortens,source_declared
mem_95cc419952,Violence Prevention,declared_area_list,1,https://profiles.ucalgary.ca/deinera-exner-cortens,source_declared
mem_95cc419952,Healthy Relationships,declared_area_list,2,https://profiles.ucalgary.ca/deinera-exner-cortens,source_declared
mem_95cc419952,Suicide Prevention,declared_area_list,3,https://profiles.ucalgary.ca/deinera-exner-cortens,source_declared
mem_95cc419952,Program Evaluation,declared_area_list,4,https://profiles.ucalgary.ca/deinera-exner-cortens,source_declared
mem_95cc419952,Adolescent Dating Violence,declared_area_list,5,https://profiles.ucalgary.ca/deinera-exner-cortens,source_declared
mem_980064fac2,"Canadian Biomarker Integration Network in Depression (www.canbind.ca), Mental Health",declared_area_list,0,https://profiles.ucalgary.ca/stefanie-hassel,source_declared
mem_98015aef5e,Autoimmunity,declared_area_list,0,https://profiles.ucalgary.ca/pedro-santamaria,source_declared
mem_98015aef5e,Antigen-specific Therapy,declared_area_list,1,https://profiles.ucalgary.ca/pedro-santamaria,source_declared
mem_98015aef5e,Nanotechnology,declared_area_list,2,https://profiles.ucalgary.ca/pedro-santamaria,source_declared
mem_98307ce526,Theoretical Orientations,declared_area_title,0,https://profiles.ucalgary.ca/gabrielle-wilcox,source_declared
mem_98307ce526,Scholarly Activity,declared_area_title,1,https://profiles.ucalgary.ca/gabrielle-wilcox,source_declared
mem_98307ce526,Interests,declared_area_title,2,https://profiles.ucalgary.ca/gabrielle-wilcox,source_declared
mem_99694aed87,"Cellular and molecular mechanisms of neuronal aging and neurodegeneration, Neurotoxicology of aquatic pollutants",declared_area_list,0,https://profiles.ucalgary.ca/willem-wildering,source_declared
mem_9a7286569d,Traumatic Brain Injury,declared_area_title,0,https://profiles.ucalgary.ca/rodney-li-pi-shan,source_declared
mem_9a7286569d,Brain Injury,declared_area_title,1,https://profiles.ucalgary.ca/rodney-li-pi-shan,source_declared
mem_9a7286569d,Neuromuscular diseases,declared_area_title,2,https://profiles.ucalgary.ca/rodney-li-pi-shan,source_declared
mem_9a7286569d,ALS,declared_area_title,3,https://profiles.ucalgary.ca/rodney-li-pi-shan,source_declared
mem_9a7286569d,Neuromusculoskeletal disorders,declared_area_title,4,https://profiles.ucalgary.ca/rodney-li-pi-shan,source_declared
mem_9afdacf59c,Epidemiology,declared_area_list,0,https://profiles.ucalgary.ca/scott-burton-patten,source_declared
mem_9afdacf59c,Mental Illness,declared_area_list,1,https://profiles.ucalgary.ca/scott-burton-patten,source_declared
mem_9afdacf59c,Population Health,declared_area_list,2,https://profiles.ucalgary.ca/scott-burton-patten,source_declared
mem_9afdacf59c,Major Depression,declared_area_list,3,https://profiles.ucalgary.ca/scott-burton-patten,source_declared
mem_9afdacf59c,Bipolar Disorder,declared_area_list,4,https://profiles.ucalgary.ca/scott-burton-patten,source_declared
mem_9c853bf265,"Brain Injury and Development, Preterm birth, Neuro-imaging, Neurodevelopment",declared_area_title,0,https://profiles.ucalgary.ca/lara-leijser,source_declared
mem_9caecf64a4,Brain Stimulation,declared_area_title,0,https://profiles.ucalgary.ca/adrianna-giuffre,source_declared
mem_9caecf64a4,Mental Health,declared_area_title,1,https://profiles.ucalgary.ca/adrianna-giuffre,source_declared
mem_9caecf64a4,Neurodevelopment Disorders,declared_area_title,2,https://profiles.ucalgary.ca/adrianna-giuffre,source_declared
mem_9caecf64a4,Neuroimaging,declared_area_title,3,https://profiles.ucalgary.ca/adrianna-giuffre,source_declared
mem_9caecf64a4,Epilepsy,declared_area_title,4,https://profiles.ucalgary.ca/adrianna-giuffre,source_declared
mem_9caecf64a4,Multiple Sclerosis,declared_area_title,5,https://profiles.ucalgary.ca/adrianna-giuffre,source_declared
mem_9d290c25df,"Brain Injury, Neurocritical Care, Translational Biology",declared_area_title,0,https://profiles.ucalgary.ca/michael-esser,source_declared
mem_9d290c25df,Determinants of Health,declared_area_title,1,https://profiles.ucalgary.ca/michael-esser,source_declared
mem_9d290c25df,Health Outcomes,declared_area_title,2,https://profiles.ucalgary.ca/michael-esser,source_declared
mem_9d290c25df,Knowledge Translation,declared_area_title,3,https://profiles.ucalgary.ca/michael-esser,source_declared
mem_9d290c25df,Novel Therapeutics,declared_area_title,4,https://profiles.ucalgary.ca/michael-esser,source_declared
mem_9f51021d60,"Lipidomics (analytical methods using chromatography and mass spectrometry, database creation, software development, data sciences)",declared_area_title,0,https://profiles.ucalgary.ca/adriana-zardini-buzatto,source_declared
mem_9f51021d60,Microbial lipidomics,declared_area_title,1,https://profiles.ucalgary.ca/adriana-zardini-buzatto,source_declared
mem_9f51021d60,Lipidomics of extracellular vesicles,declared_area_title,2,https://profiles.ucalgary.ca/adriana-zardini-buzatto,source_declared
mem_9f51021d60,Lipids involved in neurodegeneration and aging,declared_area_title,3,https://profiles.ucalgary.ca/adriana-zardini-buzatto,source_declared
mem_9f51021d60,Exposomics - environmental lipidomics,declared_area_title,4,https://profiles.ucalgary.ca/adriana-zardini-buzatto,source_declared
mem_a04b5207a5,Biostatistics,declared_area_title,0,https://profiles.ucalgary.ca/emma-towlson,source_declared
mem_a04b5207a5,Brain,declared_area_title,1,https://profiles.ucalgary.ca/emma-towlson,source_declared
mem_a04b5207a5,Mental Health,declared_area_title,2,https://profiles.ucalgary.ca/emma-towlson,source_declared
mem_a04b5207a5,Mental Illness,declared_area_title,3,https://profiles.ucalgary.ca/emma-towlson,source_declared
mem_a04b5207a5,Simulation,declared_area_title,4,https://profiles.ucalgary.ca/emma-towlson,source_declared
mem_a055827ead,"Stroke and cerebro-vascular disorders, Epidemiology of stroke and vascular diseases",declared_area_list,0,https://profiles.ucalgary.ca/michael-hill,source_declared
mem_a0bb31cffa,"C-STEMS Project as a CIH Working Group -- Centre for Science, Technology, Environment, and Medicine Studies",declared_area_title,0,https://profiles.ucalgary.ca/frank-stahnisch,source_declared
mem_a1ecc4eb97,Genetic Disorders,declared_area_title,0,https://profiles.ucalgary.ca/micheil-innes,source_declared
mem_a1ecc4eb97,Rare diseases,declared_area_title,1,https://profiles.ucalgary.ca/micheil-innes,source_declared
mem_a27c0b453b,Autism,declared_area_title,0,https://profiles.ucalgary.ca/ning-cheng,source_declared
mem_a27c0b453b,Behavior,declared_area_title,1,https://profiles.ucalgary.ca/ning-cheng,source_declared
mem_a27c0b453b,Model organisms,declared_area_title,2,https://profiles.ucalgary.ca/ning-cheng,source_declared
mem_a27c0b453b,Neural circuit and molecular mechanisms,declared_area_title,3,https://profiles.ucalgary.ca/ning-cheng,source_declared
mem_a27c0b453b,Neurodevelopmental disorders,declared_area_title,4,https://profiles.ucalgary.ca/ning-cheng,source_declared
mem_a2b493336b,Childhood Brain Injury,declared_area_title,0,https://profiles.ucalgary.ca/keith-yeates,source_declared
mem_a3c1370499,Concussion,declared_area_title,0,https://profiles.ucalgary.ca/kathryn-schneider,source_declared
mem_a3c1370499,Rehabilitation,declared_area_title,1,https://profiles.ucalgary.ca/kathryn-schneider,source_declared
mem_a4dc36ebf7,Pain and opioids,declared_area_title,0,https://profiles.ucalgary.ca/tuan-trang,source_declared
mem_a5c016ebe3,Genetic Disorders,declared_area_title,0,https://profiles.ucalgary.ca/gerald-pfeffer,source_declared
mem_a5c016ebe3,Mitochondria,declared_area_title,1,https://profiles.ucalgary.ca/gerald-pfeffer,source_declared
mem_a5c016ebe3,Neuromuscular function and disease,declared_area_title,2,https://profiles.ucalgary.ca/gerald-pfeffer,source_declared
mem_a68812ef9c,"Diet, Maternal Health, Nutrition, Obesity",declared_area_title,0,https://profiles.ucalgary.ca/leticia-radin-pereira,source_declared
mem_a80c7bc771,"Oscillation and synchrony in the limbic cortex, function of the posterior hypothalamus",declared_area_title,0,https://profiles.ucalgary.ca/brian-herbert-bland,source_declared
mem_aa5f0f5195,Multiple Sclerosis,declared_area_list,0,https://profiles.ucalgary.ca/lenora-brown,source_declared
mem_aa8dee36aa,Fetal Neurology,declared_area_title,0,https://profiles.ucalgary.ca/mary-dunbar,source_declared
mem_aa8dee36aa,Perinatal brain injury,declared_area_title,1,https://profiles.ucalgary.ca/mary-dunbar,source_declared
mem_aab2d35ab1,Multiple Sclerosis,declared_area_title,0,https://profiles.ucalgary.ca/scott-jarvis,source_declared
mem_aab2d35ab1,symptom management,declared_area_title,1,https://profiles.ucalgary.ca/scott-jarvis,source_declared
mem_aab2d35ab1,pain,declared_area_title,2,https://profiles.ucalgary.ca/scott-jarvis,source_declared
mem_ab3c7cd459,Mental Health,declared_area_title,0,https://profiles.ucalgary.ca/alexander-mcgirr,source_declared
mem_ab3c7cd459,Stress,declared_area_title,1,https://profiles.ucalgary.ca/alexander-mcgirr,source_declared
mem_ab971ed904,Nerve Injury,declared_area_title,0,https://profiles.ucalgary.ca/rajiv-midha,source_declared
mem_ab971ed904,Nerve Regeneration,declared_area_title,1,https://profiles.ucalgary.ca/rajiv-midha,source_declared
mem_ab971ed904,Nerve Surgery,declared_area_title,2,https://profiles.ucalgary.ca/rajiv-midha,source_declared
mem_ab971ed904,Stem Cells,declared_area_title,3,https://profiles.ucalgary.ca/rajiv-midha,source_declared
mem_ab971ed904,Axon Myelination,declared_area_title,4,https://profiles.ucalgary.ca/rajiv-midha,source_declared
mem_ab971ed904,Multiple Sclerosis,declared_area_title,5,https://profiles.ucalgary.ca/rajiv-midha,source_declared
mem_ab971ed904,Spinal Cord / Nerve Injury & Pain,declared_area_title,6,https://profiles.ucalgary.ca/rajiv-midha,source_declared
mem_ae209aa8cc,Mitochondria,declared_area_title,0,https://profiles.ucalgary.ca/timothy-shutt,source_declared
mem_af812170e5,Psychosocial oncology,declared_area_detail,0,https://profiles.ucalgary.ca/janet-de-groot,source_declared
mem_af812170e5,Advanced cancer,declared_area_detail,1,https://profiles.ucalgary.ca/janet-de-groot,source_declared
mem_b07951c366,Artificial Intelligence,declared_area_list,0,https://profiles.ucalgary.ca/farhad-maleki,source_declared
mem_b07951c366,Machine Learning,declared_area_list,1,https://profiles.ucalgary.ca/farhad-maleki,source_declared
mem_b07951c366,Computer Vision,declared_area_list,2,https://profiles.ucalgary.ca/farhad-maleki,source_declared
mem_b07951c366,Computational Neuroscience,declared_area_list,3,https://profiles.ucalgary.ca/farhad-maleki,source_declared
mem_b07951c366,Biomedical Data Analysis,declared_area_list,4,https://profiles.ucalgary.ca/farhad-maleki,source_declared
mem_b07951c366,Applied Machine Learning,declared_area_list,5,https://profiles.ucalgary.ca/farhad-maleki,source_declared
mem_b1e13c5609,Multiple Sclerosis,declared_area_title,0,https://profiles.ucalgary.ca/luanne-marie-metz,source_declared
mem_b49402b919,Mental Health,declared_area_title,0,https://profiles.ucalgary.ca/joanne-park,source_declared
mem_b4cf5563b0,Epilepsy,declared_area_title,0,https://profiles.ucalgary.ca/colin-josephson,source_declared
mem_b71fb09d51,"Neuroimaging, neuroplasticity, brain development, brain stimulation, stroke, epilepsy, traumatic brain injury, cognition, quality of life",declared_area_title,0,https://profiles.ucalgary.ca/helen-carlson,source_declared
mem_b738ee42b4,Injury & Concussion Prevention,declared_area_list,0,https://profiles.ucalgary.ca/stephen-west,source_declared
mem_b738ee42b4,Injury Epidemiology,declared_area_list,1,https://profiles.ucalgary.ca/stephen-west,source_declared
mem_b738ee42b4,Training Load/Athlete Management,declared_area_list,2,https://profiles.ucalgary.ca/stephen-west,source_declared
mem_b85b93eb26,Inflammation,declared_area_title,0,https://profiles.ucalgary.ca/aleksandra-mineyko,source_declared
mem_b85b93eb26,Stroke,declared_area_title,1,https://profiles.ucalgary.ca/aleksandra-mineyko,source_declared
mem_b8b5362a3f,Epidemiology,declared_area_title,0,https://profiles.ucalgary.ca/samuel-wiebe,source_declared
mem_b8b5362a3f,Epilepsy,declared_area_title,1,https://profiles.ucalgary.ca/samuel-wiebe,source_declared
mem_b8b5362a3f,Health Outcomes,declared_area_title,2,https://profiles.ucalgary.ca/samuel-wiebe,source_declared
mem_b8b5362a3f,Population Health,declared_area_title,3,https://profiles.ucalgary.ca/samuel-wiebe,source_declared
mem_bb45f29b7a,"Data Science for Mental Health, Addiction and Homelessness",declared_area_title,0,https://profiles.ucalgary.ca/geoffrey-messier,source_declared
mem_bc444455ee,Developmental Genetics,declared_area_title,0,https://profiles.ucalgary.ca/deborah-kurrasch,source_declared
mem_bc444455ee,Epilepsy,declared_area_title,1,https://profiles.ucalgary.ca/deborah-kurrasch,source_declared
mem_bc444455ee,Model Organism,declared_area_title,2,https://profiles.ucalgary.ca/deborah-kurrasch,source_declared
mem_bc444455ee,Novel Therapeutics,declared_area_title,3,https://profiles.ucalgary.ca/deborah-kurrasch,source_declared
mem_bc444455ee,Neurogenetics,declared_area_title,4,https://profiles.ucalgary.ca/deborah-kurrasch,source_declared
mem_bc444455ee,Developmental Neuroscience,declared_area_title,5,https://profiles.ucalgary.ca/deborah-kurrasch,source_declared
mem_bc444455ee,Neurodevelopmental Disorders,declared_area_title,6,https://profiles.ucalgary.ca/deborah-kurrasch,source_declared
mem_bc444455ee,Neuroinflammation,declared_area_title,7,https://profiles.ucalgary.ca/deborah-kurrasch,source_declared
mem_bc444455ee,Neural Stem Cells,declared_area_title,8,https://profiles.ucalgary.ca/deborah-kurrasch,source_declared
mem_bc444455ee,Cellular and Molecular Neuroscience,declared_area_title,9,https://profiles.ucalgary.ca/deborah-kurrasch,source_declared
mem_bd049b4c73,Dementia & Cognitive Disorders,declared_area_title,0,https://profiles.ucalgary.ca/eric-smith,source_declared
mem_bd049b4c73,Movement Disorders,declared_area_title,1,https://profiles.ucalgary.ca/eric-smith,source_declared
mem_bd049b4c73,Stroke,declared_area_title,2,https://profiles.ucalgary.ca/eric-smith,source_declared
mem_bd2c4a5235,"Neurodevelopmental Disorders, Mental Health, Machine Learning, Autism, Mitochondria",declared_area_title,0,https://profiles.ucalgary.ca/aaron-gruber,source_declared
mem_bd39b96aae,Indigenous mental health,declared_area_title,0,https://profiles.ucalgary.ca/daniel-okoro,source_declared
mem_bd39b96aae,Military psychiatry,declared_area_title,1,https://profiles.ucalgary.ca/daniel-okoro,source_declared
mem_bd39b96aae,Suicides,declared_area_title,2,https://profiles.ucalgary.ca/daniel-okoro,source_declared
mem_bd39b96aae,Cultural psychiatry,declared_area_title,3,https://profiles.ucalgary.ca/daniel-okoro,source_declared
mem_bd39b96aae,Race and Professionalism in medical practice,declared_area_title,4,https://profiles.ucalgary.ca/daniel-okoro,source_declared
mem_bdcc331ca3,Neuropsychology,declared_area_title,0,https://profiles.ucalgary.ca/richard-stewart-longman,source_declared
mem_c05467d02f,Clinical research: biomarkers,declared_area_title,0,https://profiles.ucalgary.ca/davide-martino,source_declared
mem_c05467d02f,Implementation Science,declared_area_title,1,https://profiles.ucalgary.ca/davide-martino,source_declared
mem_c05467d02f,Non-invasive neuro modulation,declared_area_title,2,https://profiles.ucalgary.ca/davide-martino,source_declared
mem_c162955191,Cardiorespiratory control: neuronal circuits and cellular sensors,declared_area_title,0,https://profiles.ucalgary.ca/richard-james-alfred-wilson,source_declared
mem_c162955191,Sympathetic and parasympathetic nervous systems,declared_area_title,1,https://profiles.ucalgary.ca/richard-james-alfred-wilson,source_declared
mem_c162955191,Respiratory rhythm generation and chemosensitivity,declared_area_title,2,https://profiles.ucalgary.ca/richard-james-alfred-wilson,source_declared
mem_c162955191,Comparative physiology,declared_area_title,3,https://profiles.ucalgary.ca/richard-james-alfred-wilson,source_declared
mem_c162955191,Translation and drug discovery,declared_area_title,4,https://profiles.ucalgary.ca/richard-james-alfred-wilson,source_declared
mem_c162955191,Functional Optical Coherence Tomography (fOCT),declared_area_title,5,https://profiles.ucalgary.ca/richard-james-alfred-wilson,source_declared
mem_c162955191,Foundational discoveries of importance to serious and prevalent cardiorespiratory diseases,declared_area_title,6,https://profiles.ucalgary.ca/richard-james-alfred-wilson,source_declared
mem_c2e555277c,Imaging tumors with a cell mass of less than a million cells,declared_area_detail,0,https://profiles.ucalgary.ca/harry-peery,source_declared
mem_c2e555277c,Effect of INGs on stem cells,declared_area_detail,1,https://profiles.ucalgary.ca/harry-peery,source_declared
mem_c2f73113e5,Cognition | Attention | Memory | Mood | Emotion | Depression | Vulnerability | Individual Differences,declared_area_title,0,https://profiles.ucalgary.ca/christopher-sears,source_declared
mem_c3e463f320,Modeling the initiation of Glioblastoma,declared_area_detail,0,https://profiles.ucalgary.ca/john-gregory-cairncross,source_declared
