member_id,link_group,platform,label,identifier,url,relationship_type,source_url,verification_status,display_order
mem_bdcc331ca3,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=pZXg80UAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/richard-stewart-longman,source_declared,20
mem_c05467d02f,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=D_vNTFEAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/davide-martino,source_declared,20
mem_c162955191,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=%28%28wilson+rj+calgary%29+OR+%28wilson+rj+leech%29+or+%28wilson+rj+glasgow%29%29&sort=date,Publication index,https://profiles.ucalgary.ca/richard-james-alfred-wilson,source_declared,60
mem_c2f73113e5,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?hl=en&user=VakHkncAAAAJ&view_op=list_works&sortby=pubdate,Scholarly profile,https://profiles.ucalgary.ca/christopher-sears,source_declared,20
mem_c2f73113e5,research_profile,ORCID,ORCID Profile,0000-0003-4036-0265,https://orcid.org/0000-0003-4036-0265,Scholarly identifier,https://profiles.ucalgary.ca/christopher-sears,source_declared,30
mem_c2f73113e5,research_profile,ResearchGate,ResearchGate Profile,,https://www.researchgate.net/profile/Christopher-Sears-3,Scholarly profile,https://profiles.ucalgary.ca/christopher-sears,source_declared,40
mem_c2f73113e5,research_ecosystem,Research Lab,Cognition and Emotion Lab,,https://sites.google.com/view/cognition-emotion-lab/home,Research lab,https://profiles.ucalgary.ca/christopher-sears,source_declared,100
mem_c3e463f320,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=Cairncross%20JG,Publication index,https://profiles.ucalgary.ca/john-gregory-cairncross,source_declared,60
mem_c41824b375,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?hl=en&user=J7Oev5AAAAAJ&view_op=list_works&gmla=AJsN-F7Qw2YFroFpDvu7cgDZbPkOj8gV8MI2k6RUX6qLCLkprtIhElwlIi7r0c86e6FRzDSvASjdzuefMA1H3r1UXXhhMq-8gLBdRpgJH5LqZ3SgtoAINas,Scholarly profile,https://profiles.ucalgary.ca/tamara-pringsheim,source_declared,20
mem_c41824b375,research_profile,PubMed,PubMed Author Search,,https://www.ncbi.nlm.nih.gov/pubmed?cmd=DetailsSearch&term=((pringsheim+t))+OR+((tamara+pringsheim))&log$=activity,Publication index,https://profiles.ucalgary.ca/tamara-pringsheim,source_declared,60
mem_c41824b375,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=Pringsheim+T&sort=date,Publication index,https://profiles.ucalgary.ca/tamara-pringsheim,source_declared,60
mem_c41824b375,research_ecosystem,Research Network,Tourette OCD Alberta Network,,https://cumming.ucalgary.ca/resource/tourette-ocd/home,Research network,https://profiles.ucalgary.ca/tamara-pringsheim,source_declared,100
mem_c4a9f6ea6f,research_profile,PubMed,PubMed Author Search,,https://www.ncbi.nlm.nih.gov/pubmed?term=giuseppe%20iaria,Publication index,https://profiles.ucalgary.ca/giuseppe-iaria,source_declared,60
mem_c4a9f6ea6f,research_ecosystem,Research Network,Canadian Space Health Research Network,,https://www.canadianspacehealth.ca,Research network,https://profiles.ucalgary.ca/giuseppe-iaria,source_declared,100
mem_c57a8f39f9,research_ecosystem,Research Lab,Lab website,,https://cumming.ucalgary.ca/labs/phillips/home,Research lab,https://profiles.ucalgary.ca/aaron-phillips,source_declared,100
mem_c6655391af,research_profile,PubMed,PubMed Author Search,,https://www.ncbi.nlm.nih.gov/pubmed?cmd=DetailsSearch&term=n+torben+bech+hansen&log$=activity,Publication index,https://profiles.ucalgary.ca/nils-torben-bech-hansen,source_declared,60
mem_c6790bf1f8,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=MseVJZEAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/cindy-barha,source_declared,20
mem_c6790bf1f8,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=barha%20c&sort=date,Publication index,https://profiles.ucalgary.ca/cindy-barha,source_declared,60
mem_c6790bf1f8,research_ecosystem,Research Lab,Lab site,,https://kinesiology.ucalgary.ca/labs/brain-health,Research lab,https://profiles.ucalgary.ca/cindy-barha,source_declared,100
mem_c695f19acd,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=ld1C8zUAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/nils-daniel-forkert,source_declared,20
mem_c695f19acd,research_profile,PubMed,PubMed Author Search,,https://www.ncbi.nlm.nih.gov/pubmed/?term=forkert+n,Publication index,https://profiles.ucalgary.ca/nils-daniel-forkert,source_declared,60
mem_c695f19acd,research_ecosystem,Research Lab,MIP Lab,,https://www.ucalgary.ca/miplab/,Research lab,https://profiles.ucalgary.ca/nils-daniel-forkert,source_declared,100
mem_c8e755d8b2,research_ecosystem,Website,Website,,https://www.ucalgary.ca/~kpatel,Associated website,https://profiles.ucalgary.ca/kamala-devi-patel,source_declared,100
mem_c921b46f9f,research_ecosystem,Website,website,,https://www.stephanieknaak.ca,Associated website,https://profiles.ucalgary.ca/stephanie-knaak,source_declared,100
mem_c98befafc2,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?user=_fPa1W4AAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/david-lindenbach,source_declared,20
mem_c98befafc2,research_profile,ResearchGate,ResearchGate Profile,,https://www.researchgate.net/profile/David-Lindenbach,Scholarly profile,https://profiles.ucalgary.ca/david-lindenbach,source_declared,40
mem_c98befafc2,research_ecosystem,Website,Personal website,,https://davidlindenbach.com/,Associated website,https://profiles.ucalgary.ca/david-lindenbach,source_declared,100
mem_c9fd274cf3,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?hl=en&user=Shs1diYAAAAJ,Scholarly profile,https://profiles.ucalgary.ca/dawn-kingston,source_declared,20
mem_cb50148558,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=Amoozegar%2C%20Farnaz,Publication index,https://profiles.ucalgary.ca/farnaz-amoozegar,source_declared,60
mem_cc41b0bf3b,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=gilch+s&sort=date,Publication index,https://profiles.ucalgary.ca/sabine-gilch,source_declared,60
mem_cc41b0bf3b,research_ecosystem,Research Lab,Lab Website,,https://ucalgary.ca/gilchlab,Research lab,https://profiles.ucalgary.ca/sabine-gilch,source_declared,100
mem_cc41b0bf3b,research_ecosystem,Website,Website,,https://vet.ucalgary.ca/profiles/sabine-gilch,Associated website,https://profiles.ucalgary.ca/sabine-gilch,source_declared,100
mem_cc81cc83d0,research_ecosystem,Website,Website,,https://cumming.ucalgary.ca/departments/physiology-pharmacology/paul-schnetkamp,Associated website,https://profiles.ucalgary.ca/paul-schnetkamp,source_declared,100
mem_ccd6df0b53,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com.au/citations?user=NxrLyJ8AAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/gordon-campbell-teskey,source_declared,20
mem_ccd6df0b53,research_ecosystem,Research Lab,Dr. G Campbell Teskey's Neural Plasticity Laboratory,,https://psyc.ucalgary.ca/BN/NP-Lab/,Research lab,https://profiles.ucalgary.ca/gordon-campbell-teskey,source_declared,100
mem_ccdb9fb0c5,research_ecosystem,Research Lab,Brain Dynamics Lab,,https://www.braindynamics.ca,Research lab,https://profiles.ucalgary.ca/andrea-protzner,source_declared,100
mem_cce204cb8c,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?hl=en&user=0JelkzYAAAAJ&view_op=list_works&sortby=title,Scholarly profile,https://profiles.ucalgary.ca/nicole-letourneau,source_declared,20
mem_cce204cb8c,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=nicole+letourneau,Publication index,https://profiles.ucalgary.ca/nicole-letourneau,source_declared,60
mem_cce204cb8c,research_ecosystem,Website,APrON website,,https://apronstudy.ca/,Associated website,https://profiles.ucalgary.ca/nicole-letourneau,source_declared,100
mem_cce204cb8c,research_ecosystem,Website,ATTACH website,,https://attach.teachable.com/,Associated website,https://profiles.ucalgary.ca/nicole-letourneau,source_declared,100
mem_cce204cb8c,research_ecosystem,Website,AVA CIHR Health Research Training Platform website,,https://avatraining.ca/,Associated website,https://profiles.ucalgary.ca/nicole-letourneau,source_declared,100
mem_cd4b5d2ba6,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?user=7IK-5qYAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/johanna-ospel,source_declared,20
mem_cde9968348,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=0wDb8CAAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/erica-makarenko,source_declared,20
mem_cf878ce2e9,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?hl=en&user=Zt0QlJoAAAAJ,Scholarly profile,https://profiles.ucalgary.ca/raymond-turner,source_declared,20
mem_d21327a3f5,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=7t3IWRwAAAAJ&hl=en&oi=ao,Scholarly profile,https://profiles.ucalgary.ca/chad-bousman,source_declared,20
mem_d21327a3f5,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=7t3IWRwAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/chad-bousman,source_declared,20
mem_d21327a3f5,research_ecosystem,Research Lab,Psychiatric Pharmacogenetics Lab,,https://www.psychpgxlab.com/,Research lab,https://profiles.ucalgary.ca/chad-bousman,source_declared,100
mem_d3afbe9061,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?user=VwkAoigAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/novarun-deb,source_declared,20
mem_d4ec51610b,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=NH_yhQsAAAAJ&hl=en&oi=ao,Scholarly profile,https://profiles.ucalgary.ca/ami-tint,source_declared,20
mem_d4ec51610b,research_ecosystem,Research Lab,Wonder Lab,,https://www.wonder-lab.ca/,Research lab,https://profiles.ucalgary.ca/ami-tint,source_declared,100
mem_d5a7323094,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=3ipTl3cAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/matthew-macdonald,source_declared,20
mem_d5a7323094,research_profile,ORCID,ORCID Profile,0000-0001-5421-3536,https://orcid.org/0000-0001-5421-3536,Scholarly identifier,https://profiles.ucalgary.ca/matthew-macdonald,source_declared,30
mem_d5a7323094,research_profile,ResearchGate,ResearchGate Profile,,https://www.researchgate.net/profile/M_Ethan_Macdonald,Scholarly profile,https://profiles.ucalgary.ca/matthew-macdonald,source_declared,40
mem_d5a7323094,research_ecosystem,Website,Brain Image Team (BIT) Website,,https://www.brainimageteam.com,Associated website,https://profiles.ucalgary.ca/matthew-macdonald,source_declared,100
mem_d5a7323094,research_ecosystem,Website,Personal Website,,https://ethanmacdonald.ca/,Associated website,https://profiles.ucalgary.ca/matthew-macdonald,source_declared,100
mem_d63e7deb2d,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?hl=en&user=8dXUomgAAAAJ&view_op=list_works&sortby=pubdate,Scholarly profile,https://profiles.ucalgary.ca/veronica-bruno,source_declared,20
mem_d63e7deb2d,research_ecosystem,Website,Advanced Care Team website,,https://hbi.ucalgary.ca/act-parkinsons/about/about-act-pd,Associated website,https://profiles.ucalgary.ca/veronica-bruno,source_declared,100
mem_d71eba52b6,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=Poulin%20MJ[Author]%20AND%20Calgary[ad]&cmd=DetailsSearch,Publication index,https://profiles.ucalgary.ca/marc-poulin,source_declared,60
mem_d71eba52b6,research_ecosystem,Research Lab,Clinical & Translational Exercise Physiology Laboratory,,https://cumming.ucalgary.ca/labs/ctep/ctep,Research lab,https://profiles.ucalgary.ca/marc-poulin,source_declared,100
mem_d71eba52b6,research_ecosystem,Research Lab,Laboratory of Human Cerebrovascular Physiology,,https://cumming.ucalgary.ca/labs/human-cerebrovascular-phys,Research lab,https://profiles.ucalgary.ca/marc-poulin,source_declared,100
mem_da080c48f2,research_profile,ResearchGate,ResearchGate Profile,,https://www.researchgate.net/profile/Stephanie-Plamondon-2,Scholarly profile,https://profiles.ucalgary.ca/stephanie-ann-plamondon,source_declared,40
mem_db95c2910e,research_profile,PubMed,PubMed Author Search,,https://www.ncbi.nlm.nih.gov/pubmed/?term=amir+sanati+nezhad,Publication index,https://profiles.ucalgary.ca/amir-sanati-nezhad,source_declared,60
mem_db95c2910e,research_ecosystem,Research Lab,BioMEMS and Bioinspired Microfluidic Laboratory,,https://researchdirectory.ucalgary.ca/bioinspired-microfluidics/homepage,Research lab,https://profiles.ucalgary.ca/amir-sanati-nezhad,source_declared,100
mem_dd9d2855a1,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?user=G2V4oBIAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/roberto-souza,source_declared,20
mem_dd9d2855a1,research_ecosystem,Research Lab,(AI)^2 Lab,,https://www.ai2lab.ca/,Research lab,https://profiles.ucalgary.ca/roberto-souza,source_declared,100
mem_dd9d2855a1,research_ecosystem,Website,Website,,https://schulich.ucalgary.ca/contacts/roberto-souza,Associated website,https://profiles.ucalgary.ca/roberto-souza,source_declared,100
mem_de66826bad,research_profile,PubMed,PubMed Author Search,,https://www.ncbi.nlm.nih.gov/pubmed/?term=McMorris%20CA%5BAuthor%5D&cauthor=true&cauthor_uid=26612886,Publication index,https://profiles.ucalgary.ca/carly-mcmorris,source_declared,60
mem_de66826bad,research_ecosystem,Research Lab,The Enhance Lab,,https://www.enhancekidshealth.com/,Research lab,https://profiles.ucalgary.ca/carly-mcmorris,source_declared,100
mem_df3ac5151d,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?hl=en&user=lELiW7YAAAAJ&view_op=list_works,Scholarly profile,https://profiles.ucalgary.ca/camila-aquino,source_declared,20
mem_dfec7f0e37,research_ecosystem,Website,Website,,https://people.ucalgary.ca/~zkiss/,Associated website,https://profiles.ucalgary.ca/zelma-kiss,source_declared,100
mem_e203a7a335,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=bgk559sAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/kathryn-birnie,source_declared,20
mem_e203a7a335,research_ecosystem,Research Lab,Partnering For Pain lab website,,https://www.partneringforpain.com,Research lab,https://profiles.ucalgary.ca/kathryn-birnie,source_declared,100
mem_e29ecf6f48,research_ecosystem,Research Lab,Recovering in Place Lab: Community-Based Approaches to Addiction-Recovery,,https://www.recoveringinplace.ca/,Research lab,https://profiles.ucalgary.ca/victoria-burns,source_declared,100
mem_e29ecf6f48,research_ecosystem,Website,Recovery on Campus Website,,https://www.recoveryoncampusalberta.ca/,Associated website,https://profiles.ucalgary.ca/victoria-burns,source_declared,100
mem_e29ecf6f48,research_ecosystem,Website,UCalgary Recovery Community Website,,https://www.ucalgary.ca/safer-substance-use/ucrc,Associated website,https://profiles.ucalgary.ca/victoria-burns,source_declared,100
mem_e48b8f0a4b,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=Arnold+PD&filter=datesearch.y_1,Publication index,https://profiles.ucalgary.ca/paul-arnold,source_declared,60
mem_e4ccd8bf83,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=Pittman+Q&sort=date,Publication index,https://profiles.ucalgary.ca/quentin-jerome-pittman,source_declared,60
mem_e6ae3b7b4c,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=E7NKA94AAAAJ&hl=en&oi=ao,Scholarly profile,https://profiles.ucalgary.ca/chunlong-mu,source_declared,20
mem_e7c4e90dd1,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=%22Seitz%20DP%22%20OR%20%22Seitz%20Dallas%22&sort=date&ac=yes,Publication index,https://profiles.ucalgary.ca/dallas-seitz,source_declared,60
mem_e92a3a57cf,research_profile,PubMed,PubMed Author Search,,https://www.ncbi.nlm.nih.gov/pubmed?term=minh%20dang%20nguyen,Publication index,https://profiles.ucalgary.ca/minh-dang-nguyen,source_declared,60
mem_e92a3a57cf,research_ecosystem,Research Lab,Lab website,,https://www.cytoskeletonexus.com,Research lab,https://profiles.ucalgary.ca/minh-dang-nguyen,source_declared,100
mem_e99045f0a4,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?hl=en&user=8HZkOo8AAAAJ,Scholarly profile,https://profiles.ucalgary.ca/claudia-gomes-da-rocha,source_declared,20
mem_eb52ac9c29,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=chathura%20kumaragamage&sort=date&ac=yes,Publication index,https://profiles.ucalgary.ca/chathura-kumaragamage,source_declared,60
mem_eba13da887,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=F_fCjC8AAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/serena-orr,source_declared,20
mem_eba13da887,research_ecosystem,Research Lab,Dr. Orr's Pediatric Headache Research Lab (PeHRL),,https://www.pehrl.ca,Research lab,https://profiles.ucalgary.ca/serena-orr,source_declared,100
mem_ecc4765dd3,research_profile,ResearchGate,ResearchGate Profile,,https://www.researchgate.net/profile/Mohammed-Shakeel,Scholarly profile,https://profiles.ucalgary.ca/mohammed-kalathil,source_declared,40
mem_ee14a139dc,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=Ramasubbu+R,Publication index,https://profiles.ucalgary.ca/rajamannar-ramasubbu,source_declared,60
mem_ee6b1c7368,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=ScpwgQYAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/deborah-maryanne-dewey,source_declared,20
mem_ee6b1c7368,research_profile,PubMed,PubMed Author Search,,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=Search&db=pubmed&term=Deborah%20Dewey,Publication index,https://profiles.ucalgary.ca/deborah-maryanne-dewey,source_declared,60
mem_ee6b1c7368,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=Dewey+Deborah,Publication index,https://profiles.ucalgary.ca/deborah-maryanne-dewey,source_declared,60
mem_f082dc6264,research_profile,ResearchGate,ResearchGate Profile,,https://www.researchgate.net/profile/Rita_Henderson2,Scholarly profile,https://profiles.ucalgary.ca/rita-henderson,source_declared,40
mem_f204657bcb,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=jaCCwRUAAAAJ&hl=en&oi=ao,Scholarly profile,https://profiles.ucalgary.ca/eli-kinney-lang,source_declared,20
mem_f36bd582f4,research_profile,PubMed,PubMed Author Search,,https://www.ncbi.nlm.nih.gov/pubmed/?term=Zhang%2C%20Qingrun%5BFull%20Author%20Name%5D%20OR%20Zhang%2C%20Qingrun%5BFull%20Investigator%20Name%5D&cmd=DetailsSearch,Publication index,https://profiles.ucalgary.ca/qingrun-zhang,source_declared,60
mem_f68a60fd9c,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.com/citations?user=dpaGPX0AAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/christophe-altier,source_declared,20
mem_f68a60fd9c,research_profile,PubMed,PubMed Author Search,,https://www.ncbi.nlm.nih.gov/pubmed/?term=Christophe+Altier,Publication index,https://profiles.ucalgary.ca/christophe-altier,source_declared,60
mem_f68a60fd9c,research_ecosystem,Website,IRN website,,https://ucalgary.ca/irn,Associated website,https://profiles.ucalgary.ca/christophe-altier,source_declared,100
mem_f736a5948e,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=fYQsw2QAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/hermann-schaetzl,source_declared,20
mem_f736a5948e,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=schatzl+h&sort=date,Publication index,https://profiles.ucalgary.ca/hermann-schaetzl,source_declared,60
mem_f736a5948e,research_ecosystem,Research Group,Schaetzl Prion and Immunology Research Group,,https://vet.ucalgary.ca/labs/schatzl-prion-lab/home,Research group,https://profiles.ucalgary.ca/hermann-schaetzl,source_declared,100
mem_f7f8d26dcb,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=RZuLyCUAAAAJ&hl=en,Scholarly profile,https://profiles.ucalgary.ca/jonathan-epp,source_declared,20
mem_f7f8d26dcb,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=Epp+Jonathan&sort=relevance,Publication index,https://profiles.ucalgary.ca/jonathan-epp,source_declared,60
mem_f7f8d26dcb,research_ecosystem,Research Lab,Lab site,,https://www.epplab.com,Research lab,https://profiles.ucalgary.ca/jonathan-epp,source_declared,100
mem_f80aadfb52,research_profile,ORCID,ORCID Profile,0000-0002-4490-3784,https://orcid.org/0000-0002-4490-3784,Scholarly identifier,https://profiles.ucalgary.ca/david-park,source_declared,30
mem_f8e008892b,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?user=Q494JnAAAAAJ&hl=en&oi=ao,Scholarly profile,https://profiles.ucalgary.ca/matthew-hill,source_declared,20
mem_f8e008892b,research_ecosystem,Research Lab,lab website,,https://www.hill-lab.ca,Research lab,https://profiles.ucalgary.ca/matthew-hill,source_declared,100
mem_fb9b9dd954,research_profile,PubMed,PubMed Author Search,,https://www.ncbi.nlm.nih.gov/pubmed/?term=Borgland+s,Publication index,https://profiles.ucalgary.ca/stephanie-borgland,source_declared,60
mem_fb9b9dd954,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=Borgland+s,Publication index,https://profiles.ucalgary.ca/stephanie-borgland,source_declared,60
mem_fb9b9dd954,research_ecosystem,Research Lab,Lab website,,https://www.borglandlab.com,Research lab,https://profiles.ucalgary.ca/stephanie-borgland,source_declared,100
mem_fb9f77988d,research_ecosystem,Website,Website,,https://www.ucalgary.ca/paulkubeslab/,Associated website,https://profiles.ucalgary.ca/paul-kubes,source_declared,100
mem_fc7a9521ff,research_ecosystem,Website,Website,,https://www.haixu-alex.me/,Associated website,https://profiles.ucalgary.ca/haixu-wang,source_declared,100
mem_fe45b26c09,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.co.uk/citations?hl=en&pli=1&user=2cyZ7-sAAAAJ,Scholarly profile,https://profiles.ucalgary.ca/jennifer-jackson,source_declared,20
mem_fe45b26c09,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.co.uk/citations?hl=en&user=2cyZ7-sAAAAJ,Scholarly profile,https://profiles.ucalgary.ca/jennifer-jackson,source_declared,20
mem_fe45b26c09,research_profile,ORCID,ORCID Profile,0000-0001-9401-761X,https://orcid.org/0000-0001-9401-761X,Scholarly identifier,https://profiles.ucalgary.ca/jennifer-jackson,source_declared,30
mem_fe45b26c09,research_ecosystem,Website,Website,,https://jenniferjacksonrn.org/,Associated website,https://profiles.ucalgary.ca/jennifer-jackson,source_declared,100
mem_feaca2a8a0,research_profile,Google Scholar,Google Scholar Profile,,https://scholar.google.ca/citations?hl=en&user=cyLK2lQAAAAJ,Scholarly profile,https://profiles.ucalgary.ca/alvin-joselin,source_declared,20
mem_feaca2a8a0,research_profile,ORCID,ORCID Profile,0000-0002-9010-0421,https://orcid.org/0000-0002-9010-0421,Scholarly identifier,https://profiles.ucalgary.ca/alvin-joselin,source_declared,30
mem_feaca2a8a0,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=joselin%2C+A&sort=date&size=200,Publication index,https://profiles.ucalgary.ca/alvin-joselin,source_declared,60
mem_ff28df9a18,research_profile,PubMed,PubMed Author Search,,https://pubmed.ncbi.nlm.nih.gov/?term=ousman+ss&sort=date&size=50,Publication index,https://profiles.ucalgary.ca/shalina-ousman,source_declared,60
mem_ff28df9a18,research_ecosystem,Research Lab,Ousman lab publications,,https://cumming.ucalgary.ca/labs/neuroimmunology/publications,Research lab,https://profiles.ucalgary.ca/shalina-ousman,source_declared,100
mem_ff28df9a18,research_ecosystem,Website,Website,,https://cumming.ucalgary.ca/labs/neuroimmunology/research,Associated website,https://profiles.ucalgary.ca/shalina-ousman,source_declared,100
mem_ffc70c151e,research_ecosystem,Website,Website,,https://nursing.ucalgary.ca/profiles/lorraine-venturato,Associated website,https://profiles.ucalgary.ca/lorraine-venturato,source_declared,100
mem_ffc70c151e,research_ecosystem,Research Network,YouTube: Overview of the Collaborative Learning Action Network-Dementia (CLAN-D),,https://www.youtube.com/watch?v=paD3w-uC0-s&feature=em-upload_owner#action=share,Research network,https://profiles.ucalgary.ca/lorraine-venturato,source_declared,100
