skill_id,profile_id,skill_name,endorsements,sort_order
b3a1ffab-ac84-4e8d-9b8c-4a3f29818dca,cc357ee5-52d2-4f98-b44d-f5006ad3650a,Commissioning Support,,3
440d78db-4984-42e5-a540-88e756789ea5,cc357ee5-52d2-4f98-b44d-f5006ad3650a,Complaint Resolution & Escalation Handling,,4
e76b96cc-3a65-4b41-ae0b-d702e452f5e6,cc357ee5-52d2-4f98-b44d-f5006ad3650a,Billing & Plan Optimization,,5
30556d14-fe5f-4fb6-a883-1966612cbfa8,cc357ee5-52d2-4f98-b44d-f5006ad3650a,Bundled Service Sales,,6
e774c119-32da-4e93-bbd4-f4a8cd609864,cc357ee5-52d2-4f98-b44d-f5006ad3650a,Sales Growth,,7
98780bac-904f-4731-b755-9cf35a5ecaee,cc357ee5-52d2-4f98-b44d-f5006ad3650a,Service Recommendation & Personalization,,8
3a281bd5-a273-44f1-aa00-b7dd43efbc3f,cc357ee5-52d2-4f98-b44d-f5006ad3650a,Account Management,,9
f490a0f0-e6ed-4418-aa71-4baa58c57dda,2fbf709e-7f3c-43b6-b7b8-e61155861101,Documentation Strategy,,0
a1203f71-229c-4e5d-83a3-46b7e4e7db1a,2fbf709e-7f3c-43b6-b7b8-e61155861101,Talent Acquisition & Performance Management,,1
4958851c-2d47-4188-afb6-11c60b5e248e,2fbf709e-7f3c-43b6-b7b8-e61155861101,Cross-team Collaboration,,2
34966254-2613-403f-bb2a-3427e3f99c52,2fbf709e-7f3c-43b6-b7b8-e61155861101,Science Education,,3
3b06eeb5-bc8b-4090-82ab-bcf4547a6dec,2fbf709e-7f3c-43b6-b7b8-e61155861101,Mathematics Instruction,,4
c80a5ae4-f654-4985-9735-5db47b4c8f40,2fbf709e-7f3c-43b6-b7b8-e61155861101,Curriculum Development,,5
e083d696-3c8c-43d7-9fbe-38d9adfea4c9,2fbf709e-7f3c-43b6-b7b8-e61155861101,Student Engagement,,6
9f3bcb12-5239-437e-8ccd-dcdfcced576b,2fbf709e-7f3c-43b6-b7b8-e61155861101,Assessment & Feedback,,7
93bac868-4fb1-4f19-ba90-835c671d9263,2fbf709e-7f3c-43b6-b7b8-e61155861101,React.js,,8
a91ee103-ec49-4c2b-b9ac-b24e847d348e,2fbf709e-7f3c-43b6-b7b8-e61155861101,Flask,,9
d58dd65a-0cb7-4768-bc38-92b2510f9e95,58d70489-86f5-4099-bd79-7d7a2194f586,R (Programming Language),,0
1021466f-764f-4143-892c-25bbcc1a7b49,58d70489-86f5-4099-bd79-7d7a2194f586,Microsurgery,,1
cc363ae4-0168-44c8-adb6-1399dd763670,58d70489-86f5-4099-bd79-7d7a2194f586,Chemogenetics,,2
93a0bf32-9085-4391-97b4-f2d3dd46cec9,58d70489-86f5-4099-bd79-7d7a2194f586,Optogenetics,,3
c5f284b8-247d-41b5-9076-f03d467ae6d4,58d70489-86f5-4099-bd79-7d7a2194f586,Mouse Models,,4
ac35ff67-65fc-462f-949c-dc7204a84323,58d70489-86f5-4099-bd79-7d7a2194f586,Writing,,5
ace8eccf-614a-4a99-a270-1c0a49ee81d0,58d70489-86f5-4099-bd79-7d7a2194f586,Manuscript,,6
38b730cf-396a-4431-b073-d328a2ce643b,58d70489-86f5-4099-bd79-7d7a2194f586,Editing,,7
ba77a3ee-efce-4807-ade2-54d9de291cf3,58d70489-86f5-4099-bd79-7d7a2194f586,Computer Literacy,,8
94cc6445-4f97-4045-9b8c-ba7008dcaea4,58d70489-86f5-4099-bd79-7d7a2194f586,Academic Editing,,9
4cafa90c-00cb-48f9-bf0e-3da6361afceb,e754b33f-1a31-420f-b17a-1c21838a82dd,Teaching,,0
35e9d730-1696-4271-a9c1-d66eddde630f,e754b33f-1a31-420f-b17a-1c21838a82dd,Leadership,,1
1d5af444-3a3b-4668-8c5b-d34feb5df142,e754b33f-1a31-420f-b17a-1c21838a82dd,Research Skills,,2
63a84f5a-60f8-4d75-a86b-fe983f9e46d8,b711d973-3252-49f4-a51f-d2a4eb9d300c,Homework Help,,0
de223bee-049e-46ba-bbe1-c47127bdf237,b711d973-3252-49f4-a51f-d2a4eb9d300c,One-on-one Instruction,,1
78fcdbb1-0bf0-4349-b61b-3caa2a7f19d6,b711d973-3252-49f4-a51f-d2a4eb9d300c,Individualized Instruction,,2
7edad817-27db-4d22-b459-684d3a1d2f3c,b711d973-3252-49f4-a51f-d2a4eb9d300c,Autism Spectrum Disorders,,3
734e62ca-fd54-499a-8576-8e3bc3231979,b711d973-3252-49f4-a51f-d2a4eb9d300c,Public Outreach,,4
0548cb7f-7ad2-4779-ae03-1e6e0954f0e4,b711d973-3252-49f4-a51f-d2a4eb9d300c,Corporate Outreach,,5
3a7c1e9b-8ac6-4428-b5c3-891fe61f6101,b711d973-3252-49f4-a51f-d2a4eb9d300c,Community Outreach,,6
b9e6d969-7723-4c19-ae91-70d7278b0645,b711d973-3252-49f4-a51f-d2a4eb9d300c,Social Outreach,,7
163a1786-0b00-4c21-924d-b5660dc7d098,b711d973-3252-49f4-a51f-d2a4eb9d300c,Online Content Creation,,8
fd500f24-b822-4dbd-abf8-572890759b42,e26978e5-af18-4929-be79-e444c5aad696,Event Management,,0
cc7351be-aaec-45f2-be98-dfc916b06406,e26978e5-af18-4929-be79-e444c5aad696,Budgeting,,1
5e06a835-294a-4ba2-a3be-a859200b7fde,e26978e5-af18-4929-be79-e444c5aad696,Budget Management,,2
4c50f6d3-a6d0-4c31-a88f-44f5342e179e,e26978e5-af18-4929-be79-e444c5aad696,Grant Writing,,3
dcc997bf-a72f-4c8b-8a02-6a446c26cf49,e26978e5-af18-4929-be79-e444c5aad696,Fundraising,,4
62a1c6a0-c4da-4293-9f3d-e2a2aef464ff,e26978e5-af18-4929-be79-e444c5aad696,Teamwork,,5
e5438897-3062-44e4-8d48-03c13ea7c281,e26978e5-af18-4929-be79-e444c5aad696,Leadership Development,,6
7c9d392d-6297-47c1-af47-2cd21ecbecfe,e26978e5-af18-4929-be79-e444c5aad696,Educational Leadership,,7
88b6c996-ce39-4bb9-a79f-1eb16d2f2138,e26978e5-af18-4929-be79-e444c5aad696,Clinical Research,,8
35c73435-4aba-4633-b14e-4acf934be731,e26978e5-af18-4929-be79-e444c5aad696,Medical Genetics,,9
e52af360-f837-4a1e-8623-31dd9cc2ef0b,f1d407b4-9c1c-45dc-95f5-1500ce248150,Creativity and Innovation,,0
1fbe4c7b-cfaa-4a1a-b2c3-bf7b22a82085,f1d407b4-9c1c-45dc-95f5-1500ce248150,Problem Solving,,1
f39eb58b-319c-4d35-8bcc-6588022586f8,f1d407b4-9c1c-45dc-95f5-1500ce248150,Entrepreneurial Thinking,,2
d9a1b0c9-32c6-4fdc-b091-e9eade3383f0,f1d407b4-9c1c-45dc-95f5-1500ce248150,Research Design,,3
17a272a6-6a96-41ad-8715-35b26687a6d0,f1d407b4-9c1c-45dc-95f5-1500ce248150,Online Content Creation,,4
4e661ac4-8a88-4066-97f2-bf9dbee44801,f1d407b4-9c1c-45dc-95f5-1500ce248150,Networking,,5
4d5e783b-c1bd-47cd-86af-17c50e6610bb,f1d407b4-9c1c-45dc-95f5-1500ce248150,Canva,,6
58cc3a24-103c-4bfa-9589-36245a5baa9d,f1d407b4-9c1c-45dc-95f5-1500ce248150,Creative Writing,,7
63ec9621-bedd-41af-a05a-47a221f5d030,f1d407b4-9c1c-45dc-95f5-1500ce248150,Leadership,,8
a772b292-39ab-420e-b046-71487c9429db,f1d407b4-9c1c-45dc-95f5-1500ce248150,Time Management,,9
dca4dcf9-f3aa-443e-a6df-fc4638e3473b,b494b370-173c-43b3-bff1-34696fd2c960,Emocodes,,0
3e9cf50a-332b-43c8-93b0-c3880e49a9c5,b494b370-173c-43b3-bff1-34696fd2c960,MNE Python (for EEG processing and analysis),,1
66922cb2-dc5d-4ab1-9015-5d85b1db7243,b494b370-173c-43b3-bff1-34696fd2c960,Pandas (Software),,2
d8711662-ecec-41e7-87a0-1649c564dcc9,b494b370-173c-43b3-bff1-34696fd2c960,Python (Programming Language),,3
0487c39c-3078-483a-a389-4d6ee815611f,b494b370-173c-43b3-bff1-34696fd2c960,Clinical Research,,4
268902bb-f781-4b3a-9d8d-90ce76e94aa3,b494b370-173c-43b3-bff1-34696fd2c960,R (Programming Language),,5
58c97b63-9a65-4ac9-816d-1fc60f2b8b3d,b494b370-173c-43b3-bff1-34696fd2c960,Data Entry,,6
e5fa9b4c-dca8-4e98-9f8a-87772f0a15bb,b494b370-173c-43b3-bff1-34696fd2c960,MRI,,7
b217f076-7ceb-4456-9644-975c921f498a,b494b370-173c-43b3-bff1-34696fd2c960,EEG,,8
444e6a41-b618-40a0-8fd3-6dcb32508b90,b494b370-173c-43b3-bff1-34696fd2c960,Computer Science,,9
01306656-1995-48b8-8127-b9eed5ed27b5,2cb70037-13e6-419a-ba19-e50d1faf70ca,Analytical Skills,,0
8c181e96-01ea-40dc-bfd2-e92cc905692c,2cb70037-13e6-419a-ba19-e50d1faf70ca,Research Collaboration,,1
cf77bf95-f69b-4ecf-ba02-7811ac8bf427,2cb70037-13e6-419a-ba19-e50d1faf70ca,Research Skills,,2
f4420301-1e18-45a0-a0b8-558c38d18326,2cb70037-13e6-419a-ba19-e50d1faf70ca,Problem Solving,,3
088d1765-5796-4b4a-a35b-4d581a070693,2cb70037-13e6-419a-ba19-e50d1faf70ca,Statistical Data Analysis,,4
6ec813fd-48d0-4832-be5b-a4aa20b72d27,2cb70037-13e6-419a-ba19-e50d1faf70ca,Scientific Experimentation,,5
73bdc118-73f0-415a-8e6a-efeb9eed06b6,2cb70037-13e6-419a-ba19-e50d1faf70ca,Leadership,,6
26a59e17-4c13-4b4b-a437-a4287f09b0a0,2cb70037-13e6-419a-ba19-e50d1faf70ca,Communication,,7
3f816dbe-59d4-4aae-ba1d-06a85686eb07,2cb70037-13e6-419a-ba19-e50d1faf70ca,Tutoring,,8
20729897-58a6-4705-8627-116e0465e12c,2cb70037-13e6-419a-ba19-e50d1faf70ca,TensorFlow,,9
e825f114-3183-465f-8cce-6b2281f4095c,ae8f2298-3f48-4842-a28f-26d5b99d89da,Academic Research,,0
e3aa6316-3e5b-4c49-b739-cca316637392,ae8f2298-3f48-4842-a28f-26d5b99d89da,Medical Research,,1
47f0b9c6-67fc-48ea-a89c-267fbacaa226,ae8f2298-3f48-4842-a28f-26d5b99d89da,Data Analysis,,2
52b81114-7ccf-410a-926f-3c587c5d883e,ae8f2298-3f48-4842-a28f-26d5b99d89da,Computational Neuroscience,,3
f1dd3996-8577-470b-8d99-7b5198321de4,ae8f2298-3f48-4842-a28f-26d5b99d89da,Behavioral Neuroscience,,4
377c1641-28c1-4d76-b463-3fd2a69587f5,ae8f2298-3f48-4842-a28f-26d5b99d89da,Analytical Skills,,5
99c88b20-fca1-4e37-aba8-cbaf2fde6b5d,ae8f2298-3f48-4842-a28f-26d5b99d89da,Presentation Skills,,6
2c16c867-8d0f-4660-b447-9ee0831096df,ae8f2298-3f48-4842-a28f-26d5b99d89da,English,,7
811e4091-deff-4577-95ec-0eb64e0d20b2,ae8f2298-3f48-4842-a28f-26d5b99d89da,Research Skills,,8
cf8f5edc-cd18-44b5-ab84-67903854def2,ae8f2298-3f48-4842-a28f-26d5b99d89da,Communication,,9
4490cd95-d34a-44ac-aee4-905bad062e08,6d6e37bd-f761-4b38-a0ce-3b82e49418d2,Collaborative Problem Solving,,0
8b92b575-2ca2-4d3d-afb9-f9cb69075bb9,6d6e37bd-f761-4b38-a0ce-3b82e49418d2,constructive dialogue,,1
ca195dba-036c-43d5-88db-5333aa352576,6d6e37bd-f761-4b38-a0ce-3b82e49418d2,R (Programming Language),,2
97a966c5-18bd-4ca1-a8ce-cabb0792971d,6d6e37bd-f761-4b38-a0ce-3b82e49418d2,Laboratory Skills,,3
74e46310-206f-499b-8573-10372138350a,6d6e37bd-f761-4b38-a0ce-3b82e49418d2,Science Communication,,4
a7fa821f-edbe-4a0a-a671-d8188352bf02,6d6e37bd-f761-4b38-a0ce-3b82e49418d2,Data Extraction,,5
585af8f3-16c5-403e-a78a-5d51678b97d5,6d6e37bd-f761-4b38-a0ce-3b82e49418d2,Collaborative Teamwork,,6
af96f6b2-ba59-4181-9ca6-53e803e30b26,6d6e37bd-f761-4b38-a0ce-3b82e49418d2,Research Design & Experimental Planning,,7
a3e1ea72-da29-4062-b37e-de368c3920e0,6d6e37bd-f761-4b38-a0ce-3b82e49418d2,Microsoft Excel,,8
9a10b0b4-73c9-427f-8864-d162b4f5f571,6d6e37bd-f761-4b38-a0ce-3b82e49418d2,Literature Review & Scientific Reading,,9
6ea668e6-00b7-4128-9cbe-5ef4e0e48539,c6500b0b-7864-43d8-a930-b89d673c3749,Teaching,,0
44efe072-f7fb-4de6-a3c1-8da092c47ace,c6500b0b-7864-43d8-a930-b89d673c3749,Leadership,,1
662b330f-ec24-4f29-8931-c79d419a25e4,c6500b0b-7864-43d8-a930-b89d673c3749,Research Skills,,2
a706171b-a8fb-4953-83f7-6f42ba679463,5793b1d3-2b8e-4cbe-9935-810433e8f4e3,Advertising,,0
d90b08da-cf2c-4f11-a1d4-a97e9cb36af0,5793b1d3-2b8e-4cbe-9935-810433e8f4e3,Leadership,,1
86412bfd-23e9-40f2-82e4-826c79e9b7d1,5793b1d3-2b8e-4cbe-9935-810433e8f4e3,Communication,,2
2a14e844-21ba-446b-93d1-7ae1a6d7f687,5793b1d3-2b8e-4cbe-9935-810433e8f4e3,Clinical Research,,3
d1eb456e-90f3-4448-8d6b-18c7de41af22,5793b1d3-2b8e-4cbe-9935-810433e8f4e3,Writing,,4
ed416ae3-0ea5-4c15-bb67-f21433b90851,5793b1d3-2b8e-4cbe-9935-810433e8f4e3,Team Leadership,,5
f5cc8e6e-47e8-43d6-941e-aed86e6b7cf2,5793b1d3-2b8e-4cbe-9935-810433e8f4e3,Project Management,,6
faf41c2e-7370-4860-97c2-ed5cf07a0ab9,5793b1d3-2b8e-4cbe-9935-810433e8f4e3,Neuroscience,,7
b46637ad-5c90-4e82-93a5-04db4c825b02,a281f3de-f7fc-440a-b069-ba1c6f5eb35b,Written Communication,,0
aacb0098-df7a-46db-9d76-c69184c9d5ef,a281f3de-f7fc-440a-b069-ba1c6f5eb35b,Debugging,,1
c62e9615-d495-482f-97ad-b8c58a20fc9b,a281f3de-f7fc-440a-b069-ba1c6f5eb35b,Database Management System (DBMS),,2
23046ee6-4d59-4bca-8e5a-ec4dfedaedec,a281f3de-f7fc-440a-b069-ba1c6f5eb35b,Algorithms,,3
10cd19a6-a21d-41b3-aae7-d70c6a3eb40b,a281f3de-f7fc-440a-b069-ba1c6f5eb35b,React.js,,4
c195626a-609d-45be-ac67-f1c81bbaf468,a281f3de-f7fc-440a-b069-ba1c6f5eb35b,Programming,,5
fe5b3888-d575-4325-b903-5b9df8efc6a2,a281f3de-f7fc-440a-b069-ba1c6f5eb35b,Object Oriented Design,,6
d579e81e-c110-4310-876e-882d7fd0d9f1,a281f3de-f7fc-440a-b069-ba1c6f5eb35b,C++,,7
f49e7735-687b-41d7-996d-ade90c6e5769,a281f3de-f7fc-440a-b069-ba1c6f5eb35b,Pandas (Software),,8
d3b44ee4-8ca6-4bc6-993a-c11af8fbee08,a281f3de-f7fc-440a-b069-ba1c6f5eb35b,NumPy,,9
b8c965ac-e7f8-43c8-af20-5304ff2e4bef,ac93a9ce-4bc9-4747-b429-b95943d220d9,Community Outreach,,0
97e7efb6-0fa7-4821-bcef-961013a37733,ac93a9ce-4bc9-4747-b429-b95943d220d9,Educational Outreach,,1
8ed877fa-dab4-480b-a902-e38e3c9ebabc,ac93a9ce-4bc9-4747-b429-b95943d220d9,Event Planning,,2
54442064-430b-4a06-8b42-94e4cbc93c77,ac93a9ce-4bc9-4747-b429-b95943d220d9,Data Analysis,,3
66716384-2475-4d5a-a079-e6471b2f2459,ac93a9ce-4bc9-4747-b429-b95943d220d9,Analytical Skills,,4
761d5496-d9ed-4ef9-969d-88ddd9618869,ac93a9ce-4bc9-4747-b429-b95943d220d9,Adobe Photoshop,,5
6f26efc4-405f-494e-887a-cb48a1f57a9b,ac93a9ce-4bc9-4747-b429-b95943d220d9,Research Skills,,6
b6d4b6bd-5adb-47df-8654-e9b94aed4e46,ac93a9ce-4bc9-4747-b429-b95943d220d9,Communication,,7
e2640c39-8c28-4b7b-9a34-b51bf179fdaf,d06308e7-14c8-480f-b2df-25998cba800b,ArcGIS Products,,0
efc61fb9-097d-4546-8b50-47781b1f803b,d06308e7-14c8-480f-b2df-25998cba800b,Statistics,,1
99de70cb-a594-4dc7-b8af-c50e0a214c72,d06308e7-14c8-480f-b2df-25998cba800b,Research Skills,,2
dd50f6c6-6ed5-45cb-b6e3-b8ed77aff3bf,d06308e7-14c8-480f-b2df-25998cba800b,Field Work,,3
46f5a0fa-1f14-4076-8d97-b7f732826ed9,4f077cb1-7072-4a1f-916c-a8e7a0b19697,Event Planning,,0
6a53700e-18f5-4a44-b2d3-bafbf03ed2e3,4f077cb1-7072-4a1f-916c-a8e7a0b19697,Education,,1
efda3fab-154f-4400-885f-dca5dace8050,4f077cb1-7072-4a1f-916c-a8e7a0b19697,Research Support,,2
1ccc87c9-e27c-42bc-b25e-d6ea9bbdef99,4f077cb1-7072-4a1f-916c-a8e7a0b19697,Academic Research,,3
aeae5984-9272-4572-867f-39c82883e50f,4f077cb1-7072-4a1f-916c-a8e7a0b19697,Microsoft Office,,4
5621e734-92e0-4bc2-be8a-c0c3f4ab4c13,4f077cb1-7072-4a1f-916c-a8e7a0b19697,Teamwork,,5
0bc5523d-ba7f-42a2-a5bb-9db0fa5e267d,4f077cb1-7072-4a1f-916c-a8e7a0b19697,Attention to detail and ability to work accurately,,6
ed4dc94f-7ea9-4a74-a0a7-bd6283adbbb7,4f077cb1-7072-4a1f-916c-a8e7a0b19697,Organization and leadership skills,,7
89d99e69-d740-4f87-8149-273dac0be4c2,4f077cb1-7072-4a1f-916c-a8e7a0b19697,Strong written and verbal communication,,8
db196053-eeb1-4458-9a03-e612760ff48f,5f89e53a-fad1-4b57-a8e0-b4627dc6d120,Team Leadership,,0
3deb539b-ee13-4c1b-8677-17e378da7d78,5f89e53a-fad1-4b57-a8e0-b4627dc6d120,Management,,1
b829c009-4e22-482e-86cc-53b97c1c013c,5f89e53a-fad1-4b57-a8e0-b4627dc6d120,Clinical Services,,2
7d365c91-e09d-44f2-8c4e-2ef6fb94ee50,5f89e53a-fad1-4b57-a8e0-b4627dc6d120,Clinical Support,,3
ed94d312-5670-4114-be6c-6d347504e32e,5f89e53a-fad1-4b57-a8e0-b4627dc6d120,Customer Service,,4
8bdef288-5903-4ec6-a4b7-7007aa8d8483,5f89e53a-fad1-4b57-a8e0-b4627dc6d120,Communication,,5
0b5630e9-13a3-4296-aec8-a4de7fa76af4,89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,Behavioural testing of animal models,,0
9c0c844f-cdea-4f37-9089-10948e3e0678,89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,Swim Instruction (All Levels),,1
f854a354-2ac0-4e3e-b2e3-73b9a8ef3869,89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,First Aid Training,,2
d886766f-92f4-4292-bf74-e82a3f73b604,89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,Cardiopulmonary Resuscitation (CPR),,3
f38369c1-58e1-4915-9da0-9e97e16623fd,89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,Youth Coaching,,4
5f393995-56b6-42aa-85d2-2277b6cb2fcf,89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,Risk Assessment,,5
86455a28-d7a8-49eb-af1e-458390558996,89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,Team Building,,6
67cbbbd0-37ab-4772-8d6d-3ddb52cbeb8b,89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,Athlete Motivation,,7
9a203308-fc44-46b9-b581-c10963374a44,89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,Immunohistochemisty,,8
7d9d54fb-85ee-48ef-8d3f-534aed76fcdb,89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,Confocal Microscopy,,9
6d616076-e8a3-4d0f-b61d-d1896b3697ed,664d7fa2-f7f9-4959-a948-fe144f628b7e,MRI,,0
3115d540-31fe-4fd4-ae42-86d3d0c49267,664d7fa2-f7f9-4959-a948-fe144f628b7e,Parkinson's Disease,,1
e2c99273-ac77-4326-9543-04cd24a07732,664d7fa2-f7f9-4959-a948-fe144f628b7e,MATLAB,,2
7d12da50-1786-4714-8dbf-fdebc2844134,664d7fa2-f7f9-4959-a948-fe144f628b7e,Cognitive Neuroscience,,3
ddcc8f99-da0f-46b7-8c79-9bbe75e6466e,664d7fa2-f7f9-4959-a948-fe144f628b7e,Neuroscience,,4
f802b97d-db41-4421-8565-c9ea474d24ca,664d7fa2-f7f9-4959-a948-fe144f628b7e,Physics,,5
ba4321e9-4bc1-4807-9662-283b2edfe1e4,664d7fa2-f7f9-4959-a948-fe144f628b7e,Teaching,,6
2166222e-e4d1-4dde-b4e7-358cd41ba327,664d7fa2-f7f9-4959-a948-fe144f628b7e,Epilepsy,,7
81673708-3c93-4244-89e4-f0d70b8c6ff5,664d7fa2-f7f9-4959-a948-fe144f628b7e,Neuroimaging,,8
d5b55199-4797-4910-9c75-96a8728a3849,664d7fa2-f7f9-4959-a948-fe144f628b7e,Python (Programming Language),,9
dfeed17a-1d1e-4014-b969-a707ddc70d06,1813974b-6d56-422b-9f39-0248a5ad79ab,Clinical Data Management,,0
2f8390bd-d0ba-4755-bb19-8f3062b796e9,1813974b-6d56-422b-9f39-0248a5ad79ab,Electronic Data Capture (EDC),,1
9a58df68-6017-4e99-bceb-61e1afb2604e,1813974b-6d56-422b-9f39-0248a5ad79ab,Leadership,,2
d62a0720-29cf-4263-ae98-83a0f773297d,1813974b-6d56-422b-9f39-0248a5ad79ab,Classroom Management,,3
8516392d-c60c-4a0c-a6cf-934f0229cdeb,1813974b-6d56-422b-9f39-0248a5ad79ab,Strategic Planning,,4
f1e8ec74-250f-4d35-b2fc-d7ec7b3c7c27,1813974b-6d56-422b-9f39-0248a5ad79ab,Problem Solving,,5
a0d36bf1-f19a-4923-80f9-44ed8a119814,1813974b-6d56-422b-9f39-0248a5ad79ab,Research Skills,,6
ed9092fc-11be-40eb-b45e-83ae00baa56b,1813974b-6d56-422b-9f39-0248a5ad79ab,Scientific Writing,,7
2e4d7194-a1a6-4504-9a4b-d73bdac5bcd1,1813974b-6d56-422b-9f39-0248a5ad79ab,Teaching,,8
44b06604-a639-4494-8c35-610b9f8437ba,1813974b-6d56-422b-9f39-0248a5ad79ab,Communication,,9
857ceb57-b81e-4d07-9c8d-16a7a9594e7e,f74db81b-4eeb-4b17-8762-32bc97ce4438,Clinical Study Management,,0
278824c6-5ba3-4523-a8aa-5b435aba38f4,f74db81b-4eeb-4b17-8762-32bc97ce4438,"Laboratory Skills (Pipetting, Titrating, Streaking & Straining)",,1
920138ea-1c69-4b33-863f-ac25d8405366,f74db81b-4eeb-4b17-8762-32bc97ce4438,"Programing Software (Python, C++, HTML, Java)",,2
4fa252f3-e505-4c0d-8802-fa4a5c06dcb3,f74db81b-4eeb-4b17-8762-32bc97ce4438,"Microsoft Office (Excel, Word, PowerPoint, Outlook, OneNote)",,3
7d4a22b0-446d-4c7b-9b47-75ff14e76047,d99f4fbc-49ae-4e26-80b5-23ae02c87015,Skills,,0
176143a8-4289-4f81-8eef-59cfaff18294,d99f4fbc-49ae-4e26-80b5-23ae02c87015,Academic Research,,1
b0205b49-7d21-4419-bfb4-04c2fd5bdd43,a6e2ee49-40fe-472f-8d64-2d12f050c853,Cognitive Neuroscience,,0
8f09a8d0-6b16-44cb-9966-6c51536d71da,a6e2ee49-40fe-472f-8d64-2d12f050c853,Academic Research,,1
08256a82-d9b1-4220-93a1-b0c90e9fc9ab,a6e2ee49-40fe-472f-8d64-2d12f050c853,Electrophysiology,,2
d75e80bb-55cd-439a-9f50-7cf9f0f9bb48,a6e2ee49-40fe-472f-8d64-2d12f050c853,Movement Disorders,,3
0135cece-ffcb-4471-9194-aa343f51af7b,a6e2ee49-40fe-472f-8d64-2d12f050c853,Recruiting,,4
03413a0d-f55a-4aab-a56d-90f7467e78b4,a6e2ee49-40fe-472f-8d64-2d12f050c853,Transcranial Magnetic Stimulation,,5
790ca49f-024f-47e2-bf50-32b76081f6d9,a6e2ee49-40fe-472f-8d64-2d12f050c853,Computational Neuroscience,,6
16bec604-24ce-4de0-a505-76088b2800c3,a6e2ee49-40fe-472f-8d64-2d12f050c853,Transcribing,,7
ae251676-5f06-4caa-9534-a1937283f324,a6e2ee49-40fe-472f-8d64-2d12f050c853,MATLAB,,8
9e590cac-641f-4be8-9a08-997d2e305eca,a6e2ee49-40fe-472f-8d64-2d12f050c853,Statistics,,9
e3c153b9-1673-4fbe-9a97-d9fa7b41f1ee,e7267525-c18f-41da-9bec-eb4868c93c8b,Research Skills,,0
25a5e28b-76b0-4802-a736-15a5aea4e7c3,e7267525-c18f-41da-9bec-eb4868c93c8b,Communication,,1
8b929371-d164-45c1-844a-38eb6daa4049,e7267525-c18f-41da-9bec-eb4868c93c8b,Team Leadership,,2
13f6b45c-64e6-4832-a55b-c39943aebc64,e7267525-c18f-41da-9bec-eb4868c93c8b,Laboratory Techniques,,3
0774125b-d20a-4726-acdb-f7c915e09554,e7267525-c18f-41da-9bec-eb4868c93c8b,Powerlifting,,4
af43e0d9-881f-4f2b-98ee-f8a64cca9587,1e87e535-72b9-4cd1-a45b-7388a40664aa,Satisfaction client,,0
c8ebf08b-662a-4eaf-b154-ddd819a37c2a,1e87e535-72b9-4cd1-a45b-7388a40664aa,Connaissances en informatique,,1
dde24a96-ed17-4151-b037-407cb4a9ca90,1e87e535-72b9-4cd1-a45b-7388a40664aa,Administration,,2
53ddff10-e334-4d1b-b922-470d28b4cca0,1e87e535-72b9-4cd1-a45b-7388a40664aa,Business-to-Business (BtoB),,3
e8caaadc-106e-4f09-9a80-dcb615e22a31,1e87e535-72b9-4cd1-a45b-7388a40664aa,Français,,4
64f3b1d7-43b6-49c7-81ee-f63955b5a071,1e87e535-72b9-4cd1-a45b-7388a40664aa,Adaptation,,5
d4f5b111-c521-4b14-bf09-e144cea22b85,1e87e535-72b9-4cd1-a45b-7388a40664aa,Marketing,,6
e60c96aa-b7d8-469f-8485-e080f1122fd6,1e87e535-72b9-4cd1-a45b-7388a40664aa,Gastro-entérologie,,7
879eef74-b448-4f50-bffd-5e5833cdc455,1e87e535-72b9-4cd1-a45b-7388a40664aa,Développement de relations,,8
c2aed29f-6825-46c2-83dc-19391e1674da,1e87e535-72b9-4cd1-a45b-7388a40664aa,Conseil en vente,,9
b9a8cfef-1c2c-4982-8137-c9b1e9d9364d,8da88d24-84cc-470f-b23d-5df08100d0f9,Western Blotting,,0
58515ec4-22ab-44f6-b5aa-457c5f5afaa4,8da88d24-84cc-470f-b23d-5df08100d0f9,Real-Time Polymerase Chain Reaction (qPCR),,1
f0975e49-c6c6-4bc8-8842-16f0bf360d24,8da88d24-84cc-470f-b23d-5df08100d0f9,ELISA,,2
dba41e6d-1816-4303-970d-72139bbe3d32,8da88d24-84cc-470f-b23d-5df08100d0f9,Luciferase Assay,,3
d0844cb6-4aca-4b57-ac9c-37a3910ed9fa,8da88d24-84cc-470f-b23d-5df08100d0f9,Data Analysis,,4
9db4883b-5a51-4428-801a-a9a092386d60,f67d4ef6-7478-48a3-b662-e95c80bb7185,Interpersonal Skills,,9
7455c2ba-af51-4e51-b798-8aa6293216b5,56a1930b-86d2-43fd-8ba5-cf49dddd7b32,Academic Research,,10
